id,date,season,year,month,hour,holiday,day_of_week,working_day,weather_condition,temperature,feels_temperature,humidity,windspeed,casual,registered,count,weekend,windspeed_category
216,2011-01-10,Spring,2011,Jan,6,0,Monday,1,Clear,0.12,0.1212,0.5,0.2836,0,31,31,0,Medium
217,2011-01-10,Spring,2011,Jan,7,0,Monday,1,Clear,0.12,0.1212,0.5,0.2239,2,75,77,0,Medium
218,2011-01-10,Spring,2011,Jan,8,0,Monday,1,Misty,0.12,0.1212,0.5,0.2836,4,184,188,0,Medium
219,2011-01-10,Spring,2011,Jan,9,0,Monday,1,Misty,0.14,0.1212,0.5,0.2537,2,92,94,0,Medium
220,2011-01-10,Spring,2011,Jan,10,0,Monday,1,Misty,0.14,0.1212,0.5,0.2985,0,31,31,0,Medium
221,2011-01-10,Spring,2011,Jan,11,0,Monday,1,Misty,0.16,0.1364,0.47,0.2836,2,28,30,0,Medium
222,2011-01-10,Spring,2011,Jan,12,0,Monday,1,Misty,0.2,0.1818,0.4,0.2836,5,47,52,0,Medium
223,2011-01-10,Spring,2011,Jan,13,0,Monday,1,Misty,0.2,0.1818,0.4,0.2836,4,50,54,0,Medium
224,2011-01-10,Spring,2011,Jan,14,0,Monday,1,Misty,0.2,0.197,0.4,0.2239,0,47,47,0,Medium
225,2011-01-10,Spring,2011,Jan,15,0,Monday,1,Misty,0.2,0.197,0.4,0.2239,2,43,45,0,Medium
226,2011-01-10,Spring,2011,Jan,16,0,Monday,1,Clear,0.2,0.2121,0.4,0.1343,4,70,74,0,Low
227,2011-01-10,Spring,2011,Jan,17,0,Monday,1,Clear,0.2,0.2273,0.4,0.1045,4,174,178,0,Low
228,2011-01-10,Spring,2011,Jan,18,0,Monday,1,Clear,0.2,0.197,0.4,0.2239,1,154,155,0,Medium
229,2011-01-10,Spring,2011,Jan,19,0,Monday,1,Clear,0.16,0.1667,0.47,0.1642,3,92,95,0,Low
230,2011-01-10,Spring,2011,Jan,20,0,Monday,1,Clear,0.16,0.1667,0.5,0.1642,1,73,74,0,Low
231,2011-01-10,Spring,2011,Jan,21,0,Monday,1,Clear,0.14,0.1364,0.59,0.194,1,37,38,0,Low
232,2011-01-10,Spring,2011,Jan,22,0,Monday,1,Clear,0.14,0.1515,0.59,0.1642,2,22,24,0,Low
233,2011-01-10,Spring,2011,Jan,23,0,Monday,1,Clear,0.14,0.1515,0.59,0.1642,0,18,18,0,Low
234,2011-01-11,Spring,2011,Jan,0,0,Tuesday,1,Clear,0.14,0.1667,0.59,0.1045,2,10,12,0,Low
235,2011-01-11,Spring,2011,Jan,1,0,Tuesday,1,Clear,0.14,0.1515,0.59,0.1642,0,3,3,0,Low
236,2011-01-11,Spring,2011,Jan,2,0,Tuesday,1,Misty,0.16,0.1515,0.55,0.194,0,3,3,0,Low
237,2011-01-11,Spring,2011,Jan,5,0,Tuesday,1,Misty,0.16,0.1818,0.55,0.1343,0,6,6,0,Low
238,2011-01-11,Spring,2011,Jan,6,0,Tuesday,1,Misty,0.16,0.1818,0.55,0.1343,0,27,27,0,Low
239,2011-01-11,Spring,2011,Jan,7,0,Tuesday,1,Misty,0.16,0.2273,0.55,0.0,2,97,99,0,Low
240,2011-01-11,Spring,2011,Jan,8,0,Tuesday,1,Misty,0.18,0.2121,0.51,0.0896,3,214,217,0,Low
241,2011-01-11,Spring,2011,Jan,9,0,Tuesday,1,Misty,0.18,0.197,0.51,0.1642,3,127,130,0,Low
242,2011-01-11,Spring,2011,Jan,10,0,Tuesday,1,Misty,0.2,0.2121,0.51,0.1642,3,51,54,0,Low
243,2011-01-11,Spring,2011,Jan,11,0,Tuesday,1,Misty,0.2,0.2121,0.47,0.1343,4,31,35,0,Low
244,2011-01-11,Spring,2011,Jan,12,0,Tuesday,1,Misty,0.2,0.2273,0.51,0.1045,2,55,57,0,Low
245,2011-01-11,Spring,2011,Jan,13,0,Tuesday,1,Misty,0.2,0.2273,0.59,0.0896,6,46,52,0,Low
246,2011-01-11,Spring,2011,Jan,14,0,Tuesday,1,Misty,0.2,0.2273,0.59,0.0896,3,60,63,0,Low
247,2011-01-11,Spring,2011,Jan,15,0,Tuesday,1,Misty,0.16,0.197,0.8,0.0896,2,45,47,0,Low
248,2011-01-11,Spring,2011,Jan,16,0,Tuesday,1,Misty,0.16,0.1515,0.86,0.2239,4,72,76,0,Medium
249,2011-01-11,Spring,2011,Jan,17,0,Tuesday,1,Misty,0.16,0.1515,0.86,0.2239,6,130,136,0,Medium
250,2011-01-11,Spring,2011,Jan,18,0,Tuesday,1,Light_precipitation,0.16,0.1818,0.93,0.1045,1,94,95,0,Low
251,2011-01-11,Spring,2011,Jan,19,0,Tuesday,1,Light_precipitation,0.16,0.2273,0.93,0.0,0,51,51,0,Low
252,2011-01-11,Spring,2011,Jan,20,0,Tuesday,1,Light_precipitation,0.16,0.1515,0.93,0.194,0,32,32,0,Low
253,2011-01-11,Spring,2011,Jan,21,0,Tuesday,1,Light_precipitation,0.16,0.197,0.86,0.0896,0,20,20,0,Low
254,2011-01-11,Spring,2011,Jan,22,0,Tuesday,1,Light_precipitation,0.16,0.1818,0.93,0.1045,1,28,29,0,Low
255,2011-01-11,Spring,2011,Jan,23,0,Tuesday,1,Light_precipitation,0.16,0.197,0.93,0.0896,1,18,19,0,Low
256,2011-01-12,Spring,2011,Jan,0,0,Wednesday,1,Misty,0.16,0.197,0.86,0.0896,0,7,7,0,Low
257,2011-01-12,Spring,2011,Jan,1,0,Wednesday,1,Misty,0.16,0.1818,0.86,0.1045,0,6,6,0,Low
258,2011-01-12,Spring,2011,Jan,2,0,Wednesday,1,Clear,0.14,0.1515,0.86,0.1343,0,1,1,0,Low
259,2011-01-12,Spring,2011,Jan,5,0,Wednesday,1,Clear,0.14,0.1515,0.86,0.1642,0,5,5,0,Low
260,2011-01-12,Spring,2011,Jan,6,0,Wednesday,1,Clear,0.12,0.1515,0.93,0.1343,0,16,16,0,Low
261,2011-01-12,Spring,2011,Jan,7,0,Wednesday,1,Clear,0.14,0.1515,0.69,0.1343,0,54,54,0,Low
262,2011-01-12,Spring,2011,Jan,8,0,Wednesday,1,Clear,0.16,0.1667,0.59,0.1642,3,125,128,0,Low
263,2011-01-12,Spring,2011,Jan,9,0,Wednesday,1,Clear,0.16,0.1364,0.59,0.3284,3,78,81,0,Medium
264,2011-01-12,Spring,2011,Jan,10,0,Wednesday,1,Clear,0.18,0.1818,0.55,0.2239,0,39,39,0,Medium
265,2011-01-12,Spring,2011,Jan,11,0,Wednesday,1,Clear,0.2,0.1818,0.51,0.3881,3,32,35,0,Medium
266,2011-01-12,Spring,2011,Jan,12,0,Wednesday,1,Clear,0.2,0.1515,0.47,0.5821,3,52,55,0,High
267,2011-01-12,Spring,2011,Jan,13,0,Wednesday,1,Clear,0.22,0.197,0.44,0.3582,0,49,49,0,Medium
268,2011-01-12,Spring,2011,Jan,14,0,Wednesday,1,Clear,0.2,0.1818,0.47,0.3284,0,44,44,0,Medium
269,2011-01-12,Spring,2011,Jan,15,0,Wednesday,1,Clear,0.2,0.1667,0.47,0.4179,1,48,49,0,High
270,2011-01-12,Spring,2011,Jan,16,0,Wednesday,1,Clear,0.22,0.197,0.44,0.3284,5,63,68,0,Medium
271,2011-01-12,Spring,2011,Jan,17,0,Wednesday,1,Clear,0.2,0.1818,0.47,0.3582,0,139,139,0,Medium
272,2011-01-12,Spring,2011,Jan,18,0,Wednesday,1,Clear,0.2,0.1515,0.47,0.5224,2,135,137,0,High
273,2011-01-12,Spring,2011,Jan,19,0,Wednesday,1,Clear,0.18,0.1515,0.47,0.4179,1,82,83,0,High
274,2011-01-12,Spring,2011,Jan,20,0,Wednesday,1,Clear,0.16,0.1364,0.5,0.3284,2,54,56,0,Medium
275,2011-01-12,Spring,2011,Jan,21,0,Wednesday,1,Clear,0.16,0.1364,0.55,0.3284,0,57,57,0,Medium
276,2011-01-12,Spring,2011,Jan,22,0,Wednesday,1,Clear,0.16,0.1212,0.55,0.4478,1,32,33,0,High
277,2011-01-12,Spring,2011,Jan,23,0,Wednesday,1,Clear,0.14,0.1061,0.59,0.4179,1,19,20,0,High
278,2011-01-13,Spring,2011,Jan,0,0,Thursday,1,Clear,0.14,0.1212,0.59,0.2836,1,6,7,0,Medium
279,2011-01-13,Spring,2011,Jan,1,0,Thursday,1,Clear,0.14,0.1212,0.5,0.2836,0,2,2,0,Medium
280,2011-01-13,Spring,2011,Jan,2,0,Thursday,1,Clear,0.14,0.1212,0.5,0.3582,0,2,2,0,Medium
281,2011-01-13,Spring,2011,Jan,3,0,Thursday,1,Clear,0.14,0.1212,0.5,0.3284,0,3,3,0,Medium
282,2011-01-13,Spring,2011,Jan,4,0,Thursday,1,Clear,0.14,0.1212,0.5,0.2537,0,4,4,0,Medium
283,2011-01-13,Spring,2011,Jan,5,0,Thursday,1,Clear,0.14,0.1212,0.5,0.2985,0,3,3,0,Medium
284,2011-01-13,Spring,2011,Jan,6,0,Thursday,1,Clear,0.12,0.1515,0.54,0.1343,0,28,28,0,Low
285,2011-01-13,Spring,2011,Jan,7,0,Thursday,1,Clear,0.12,0.1515,0.54,0.1343,0,72,72,0,Low
286,2011-01-13,Spring,2011,Jan,8,0,Thursday,1,Clear,0.14,0.1364,0.5,0.194,5,197,202,0,Low
287,2011-01-13,Spring,2011,Jan,9,0,Thursday,1,Clear,0.14,0.1212,0.5,0.3284,2,137,139,0,Medium
288,2011-01-13,Spring,2011,Jan,10,0,Thursday,1,Misty,0.16,0.1364,0.5,0.3582,2,36,38,0,Medium
289,2011-01-13,Spring,2011,Jan,11,0,Thursday,1,Misty,0.2,0.1667,0.44,0.4478,4,33,37,0,High
290,2011-01-13,Spring,2011,Jan,12,0,Thursday,1,Clear,0.2,0.1667,0.44,0.4179,3,49,52,0,High
291,2011-01-13,Spring,2011,Jan,13,0,Thursday,1,Clear,0.22,0.197,0.41,0.4478,2,81,83,0,High
292,2011-01-13,Spring,2011,Jan,14,0,Thursday,1,Clear,0.22,0.197,0.41,0.3881,3,39,42,0,Medium
293,2011-01-13,Spring,2011,Jan,15,0,Thursday,1,Clear,0.24,0.2121,0.38,0.2985,5,55,60,0,Medium
294,2011-01-13,Spring,2011,Jan,16,0,Thursday,1,Clear,0.24,0.2121,0.38,0.3582,2,76,78,0,Medium
295,2011-01-13,Spring,2011,Jan,17,0,Thursday,1,Clear,0.2,0.1818,0.4,0.2836,4,158,162,0,Medium
296,2011-01-13,Spring,2011,Jan,18,0,Thursday,1,Clear,0.2,0.1818,0.4,0.3284,3,141,144,0,Medium
297,2011-01-13,Spring,2011,Jan,19,0,Thursday,1,Clear,0.16,0.1515,0.47,0.2537,1,98,99,0,Medium
298,2011-01-13,Spring,2011,Jan,20,0,Thursday,1,Clear,0.16,0.1515,0.47,0.2239,0,64,64,0,Medium
299,2011-01-13,Spring,2011,Jan,21,0,Thursday,1,Clear,0.14,0.1212,0.46,0.2985,0,40,40,0,Medium
300,2011-01-13,Spring,2011,Jan,22,0,Thursday,1,Clear,0.14,0.1212,0.46,0.3284,0,30,30,0,Medium
301,2011-01-13,Spring,2011,Jan,23,0,Thursday,1,Clear,0.12,0.1364,0.5,0.194,1,14,15,0,Low
302,2011-01-14,Spring,2011,Jan,0,0,Friday,1,Clear,0.12,0.1364,0.5,0.194,0,14,14,0,Low
303,2011-01-14,Spring,2011,Jan,1,0,Friday,1,Clear,0.1,0.1212,0.54,0.1642,0,5,5,0,Low
304,2011-01-14,Spring,2011,Jan,2,0,Friday,1,Clear,0.1,0.1212,0.54,0.1343,0,1,1,0,Low
305,2011-01-14,Spring,2011,Jan,3,0,Friday,1,Clear,0.1,0.1364,0.54,0.1045,0,1,1,0,Low
306,2011-01-14,Spring,2011,Jan,5,0,Friday,1,Clear,0.1,0.1364,0.54,0.0896,0,8,8,0,Low
307,2011-01-14,Spring,2011,Jan,6,0,Friday,1,Clear,0.1,0.1818,0.54,0.0,0,17,17,0,Low
308,2011-01-14,Spring,2011,Jan,7,0,Friday,1,Clear,0.1,0.1212,0.74,0.1642,0,70,70,0,Low
309,2011-01-14,Spring,2011,Jan,8,0,Friday,1,Clear,0.12,0.1667,0.68,0.0,2,156,158,0,Low
310,2011-01-14,Spring,2011,Jan,9,0,Friday,1,Clear,0.14,0.1515,0.69,0.1343,0,117,117,0,Low
311,2011-01-14,Spring,2011,Jan,10,0,Friday,1,Clear,0.18,0.1818,0.55,0.194,4,40,44,0,Low
312,2011-01-14,Spring,2011,Jan,11,0,Friday,1,Clear,0.18,0.1667,0.51,0.2836,6,47,53,0,Medium
313,2011-01-14,Spring,2011,Jan,12,0,Friday,1,Clear,0.2,0.197,0.44,0.2537,2,59,61,0,Medium
314,2011-01-14,Spring,2011,Jan,13,0,Friday,1,Clear,0.22,0.197,0.37,0.3881,4,73,77,0,Medium
315,2011-01-14,Spring,2011,Jan,14,0,Friday,1,Clear,0.22,0.2121,0.41,0.2836,5,59,64,0,Medium
316,2011-01-14,Spring,2011,Jan,15,0,Friday,1,Clear,0.24,0.2424,0.38,0.1642,9,59,68,0,Low
317,2011-01-14,Spring,2011,Jan,16,0,Friday,1,Clear,0.22,0.2424,0.41,0.1045,3,87,90,0,Low
318,2011-01-14,Spring,2011,Jan,17,0,Friday,1,Clear,0.22,0.2273,0.41,0.1642,4,155,159,0,Low
319,2011-01-14,Spring,2011,Jan,18,0,Friday,1,Clear,0.2,0.2576,0.47,0.0,5,134,139,0,Low
320,2011-01-14,Spring,2011,Jan,19,0,Friday,1,Clear,0.16,0.197,0.59,0.0896,3,89,92,0,Low
321,2011-01-14,Spring,2011,Jan,20,0,Friday,1,Clear,0.18,0.2424,0.59,0.0,0,68,68,0,Low
322,2011-01-14,Spring,2011,Jan,21,0,Friday,1,Clear,0.16,0.2273,0.69,0.0,4,48,52,0,Low
323,2011-01-14,Spring,2011,Jan,22,0,Friday,1,Misty,0.16,0.2273,0.69,0.0,2,34,36,0,Low
324,2011-01-14,Spring,2011,Jan,23,0,Friday,1,Misty,0.18,0.2424,0.55,0.0,1,26,27,0,Low
325,2011-01-15,Spring,2011,Jan,0,0,Saturday,0,Clear,0.18,0.2424,0.55,0.0,3,25,28,1,Low
326,2011-01-15,Spring,2011,Jan,1,0,Saturday,0,Misty,0.16,0.197,0.59,0.0896,2,18,20,1,Low
327,2011-01-15,Spring,2011,Jan,2,0,Saturday,0,Misty,0.16,0.197,0.59,0.0896,0,12,12,1,Low
328,2011-01-15,Spring,2011,Jan,3,0,Saturday,0,Misty,0.16,0.2273,0.59,0.0,1,7,8,1,Low
329,2011-01-15,Spring,2011,Jan,4,0,Saturday,0,Misty,0.16,0.2273,0.59,0.0,0,5,5,1,Low
330,2011-01-15,Spring,2011,Jan,5,0,Saturday,0,Clear,0.16,0.2273,0.59,0.0,0,1,1,1,Low
331,2011-01-15,Spring,2011,Jan,6,0,Saturday,0,Clear,0.14,0.1667,0.63,0.1045,1,2,3,1,Low
332,2011-01-15,Spring,2011,Jan,7,0,Saturday,0,Clear,0.14,0.2121,0.63,0.0,1,9,10,1,Low
333,2011-01-15,Spring,2011,Jan,8,0,Saturday,0,Clear,0.14,0.1515,0.63,0.1343,1,22,23,1,Low
334,2011-01-15,Spring,2011,Jan,9,0,Saturday,0,Clear,0.16,0.1818,0.64,0.1343,2,31,33,1,Low
335,2011-01-15,Spring,2011,Jan,10,0,Saturday,0,Clear,0.18,0.197,0.59,0.1642,2,57,59,1,Low
336,2011-01-15,Spring,2011,Jan,11,0,Saturday,0,Clear,0.2,0.197,0.55,0.2239,18,54,72,1,Medium
337,2011-01-15,Spring,2011,Jan,12,0,Saturday,0,Clear,0.24,0.2273,0.48,0.2239,15,74,89,1,Medium
338,2011-01-15,Spring,2011,Jan,13,0,Saturday,0,Clear,0.28,0.2576,0.38,0.2985,21,80,101,1,Medium
339,2011-01-15,Spring,2011,Jan,14,0,Saturday,0,Clear,0.3,0.2879,0.39,0.2836,26,92,118,1,Medium
340,2011-01-15,Spring,2011,Jan,15,0,Saturday,0,Misty,0.32,0.3182,0.36,0.194,21,108,129,1,Low
341,2011-01-15,Spring,2011,Jan,16,0,Saturday,0,Misty,0.34,0.3333,0.34,0.194,33,95,128,1,Low
342,2011-01-15,Spring,2011,Jan,17,0,Saturday,0,Misty,0.32,0.303,0.36,0.2836,29,54,83,1,Medium
343,2011-01-15,Spring,2011,Jan,18,0,Saturday,0,Misty,0.3,0.2879,0.45,0.2537,15,69,84,1,Medium
344,2011-01-15,Spring,2011,Jan,19,0,Saturday,0,Misty,0.32,0.303,0.39,0.2537,14,60,74,1,Medium
345,2011-01-15,Spring,2011,Jan,20,0,Saturday,0,Misty,0.32,0.303,0.39,0.2537,6,35,41,1,Medium
346,2011-01-15,Spring,2011,Jan,21,0,Saturday,0,Misty,0.32,0.303,0.39,0.2239,6,51,57,1,Medium
347,2011-01-15,Spring,2011,Jan,22,0,Saturday,0,Misty,0.3,0.3182,0.42,0.1045,0,26,26,1,Low
348,2011-01-15,Spring,2011,Jan,23,0,Saturday,0,Clear,0.3,0.2879,0.45,0.2836,5,39,44,1,Medium
349,2011-01-16,Spring,2011,Jan,0,0,Sunday,0,Clear,0.26,0.303,0.56,0.0,6,33,39,1,Low
350,2011-01-16,Spring,2011,Jan,1,0,Sunday,0,Clear,0.26,0.2727,0.56,0.1343,4,19,23,1,Low
351,2011-01-16,Spring,2011,Jan,2,0,Sunday,0,Clear,0.26,0.2879,0.56,0.0896,3,13,16,1,Low
352,2011-01-16,Spring,2011,Jan,3,0,Sunday,0,Clear,0.22,0.2727,0.69,0.0,9,6,15,1,Low
353,2011-01-16,Spring,2011,Jan,4,0,Sunday,0,Clear,0.26,0.2576,0.56,0.1642,0,1,1,1,Low
354,2011-01-16,Spring,2011,Jan,5,0,Sunday,0,Misty,0.26,0.2576,0.56,0.1642,1,1,2,1,Low
355,2011-01-16,Spring,2011,Jan,6,0,Sunday,0,Misty,0.26,0.2576,0.56,0.1642,0,1,1,1,Low
356,2011-01-16,Spring,2011,Jan,7,0,Sunday,0,Misty,0.24,0.2121,0.56,0.2985,0,3,3,1,Medium
357,2011-01-16,Spring,2011,Jan,8,0,Sunday,0,Clear,0.22,0.2121,0.55,0.2836,0,18,18,1,Medium
358,2011-01-16,Spring,2011,Jan,9,0,Sunday,0,Clear,0.22,0.2121,0.51,0.2537,3,29,32,1,Medium
359,2011-01-16,Spring,2011,Jan,10,0,Sunday,0,Clear,0.22,0.2121,0.51,0.2836,8,71,79,1,Medium
360,2011-01-16,Spring,2011,Jan,11,0,Sunday,0,Clear,0.24,0.2273,0.44,0.2537,23,70,93,1,Medium
361,2011-01-16,Spring,2011,Jan,12,0,Sunday,0,Clear,0.24,0.2121,0.41,0.2836,29,75,104,1,Medium
362,2011-01-16,Spring,2011,Jan,13,0,Sunday,0,Clear,0.26,0.2273,0.35,0.2985,23,95,118,1,Medium
363,2011-01-16,Spring,2011,Jan,14,0,Sunday,0,Clear,0.28,0.2727,0.36,0.2537,22,69,91,1,Medium
364,2011-01-16,Spring,2011,Jan,15,0,Sunday,0,Clear,0.26,0.2424,0.38,0.2537,35,78,113,1,Medium
365,2011-01-16,Spring,2011,Jan,16,0,Sunday,0,Clear,0.24,0.2273,0.38,0.2239,22,77,99,1,Medium
366,2011-01-16,Spring,2011,Jan,17,0,Sunday,0,Clear,0.22,0.2121,0.37,0.2537,23,82,105,1,Medium
367,2011-01-16,Spring,2011,Jan,18,0,Sunday,0,Clear,0.2,0.2121,0.4,0.1642,11,56,67,1,Low
368,2011-01-16,Spring,2011,Jan,19,0,Sunday,0,Clear,0.18,0.197,0.47,0.1343,14,47,61,1,Low
369,2011-01-16,Spring,2011,Jan,20,0,Sunday,0,Clear,0.18,0.197,0.47,0.1642,7,50,57,1,Low
370,2011-01-16,Spring,2011,Jan,21,0,Sunday,0,Clear,0.18,0.197,0.51,0.1642,6,22,28,1,Low
371,2011-01-16,Spring,2011,Jan,22,0,Sunday,0,Misty,0.2,0.2121,0.49,0.1343,2,19,21,1,Low
372,2011-01-16,Spring,2011,Jan,23,0,Sunday,0,Misty,0.2,0.2273,0.4,0.1045,0,18,18,1,Low
373,2011-01-17,Spring,2011,Jan,0,1,Monday,0,Misty,0.2,0.197,0.47,0.2239,1,16,17,0,Medium
374,2011-01-17,Spring,2011,Jan,1,1,Monday,0,Misty,0.2,0.197,0.44,0.194,1,15,16,0,Low
375,2011-01-17,Spring,2011,Jan,2,1,Monday,0,Misty,0.18,0.1667,0.43,0.2537,0,8,8,0,Medium
376,2011-01-17,Spring,2011,Jan,3,1,Monday,0,Misty,0.18,0.1818,0.43,0.194,0,2,2,0,Low
377,2011-01-17,Spring,2011,Jan,4,1,Monday,0,Misty,0.18,0.197,0.43,0.1343,1,2,3,0,Low
378,2011-01-17,Spring,2011,Jan,5,1,Monday,0,Misty,0.18,0.197,0.43,0.1642,0,1,1,0,Low
379,2011-01-17,Spring,2011,Jan,6,1,Monday,0,Misty,0.18,0.1818,0.43,0.194,0,5,5,0,Low
380,2011-01-17,Spring,2011,Jan,7,1,Monday,0,Misty,0.16,0.1818,0.5,0.1343,4,9,13,0,Low
381,2011-01-17,Spring,2011,Jan,8,1,Monday,0,Misty,0.16,0.1515,0.47,0.2239,3,30,33,0,Medium
382,2011-01-17,Spring,2011,Jan,9,1,Monday,0,Misty,0.16,0.1515,0.47,0.2239,8,39,47,0,Medium
383,2011-01-17,Spring,2011,Jan,10,1,Monday,0,Misty,0.16,0.1515,0.5,0.2537,7,50,57,0,Medium
384,2011-01-17,Spring,2011,Jan,11,1,Monday,0,Misty,0.16,0.1515,0.55,0.194,9,55,64,0,Low
385,2011-01-17,Spring,2011,Jan,12,1,Monday,0,Misty,0.18,0.197,0.47,0.1343,10,70,80,0,Low
386,2011-01-17,Spring,2011,Jan,13,1,Monday,0,Misty,0.18,0.197,0.47,0.1343,13,80,93,0,Low
387,2011-01-17,Spring,2011,Jan,14,1,Monday,0,Misty,0.18,0.2121,0.43,0.1045,12,74,86,0,Low
388,2011-01-17,Spring,2011,Jan,15,1,Monday,0,Misty,0.2,0.2121,0.47,0.1642,21,72,93,0,Low
389,2011-01-17,Spring,2011,Jan,16,1,Monday,0,Misty,0.2,0.2121,0.47,0.1642,6,76,82,0,Low
390,2011-01-17,Spring,2011,Jan,17,1,Monday,0,Clear,0.2,0.197,0.51,0.194,4,67,71,0,Low
391,2011-01-17,Spring,2011,Jan,18,1,Monday,0,Misty,0.18,0.1667,0.55,0.2537,7,85,92,0,Medium
392,2011-01-17,Spring,2011,Jan,19,1,Monday,0,Light_precipitation,0.18,0.1818,0.59,0.194,2,58,60,0,Low
393,2011-01-17,Spring,2011,Jan,20,1,Monday,0,Light_precipitation,0.16,0.1515,0.8,0.194,4,29,33,0,Low
394,2011-01-17,Spring,2011,Jan,21,1,Monday,0,Light_precipitation,0.16,0.1515,0.8,0.194,3,24,27,0,Low
395,2011-01-17,Spring,2011,Jan,22,1,Monday,0,Light_precipitation,0.14,0.1212,0.93,0.2537,0,13,13,0,Medium
396,2011-01-17,Spring,2011,Jan,23,1,Monday,0,Light_precipitation,0.16,0.1364,0.86,0.2836,1,3,4,0,Medium
397,2011-01-18,Spring,2011,Jan,12,0,Tuesday,1,Misty,0.2,0.1818,0.86,0.3284,0,3,3,0,Medium
398,2011-01-18,Spring,2011,Jan,13,0,Tuesday,1,Misty,0.2,0.197,0.86,0.2239,0,22,22,0,Medium
399,2011-01-18,Spring,2011,Jan,14,0,Tuesday,1,Misty,0.22,0.2273,0.8,0.1642,2,26,28,0,Low
400,2011-01-18,Spring,2011,Jan,15,0,Tuesday,1,Misty,0.22,0.2273,0.87,0.1642,3,32,35,0,Low
401,2011-01-18,Spring,2011,Jan,16,0,Tuesday,1,Misty,0.22,0.2273,0.87,0.194,0,61,61,0,Low
402,2011-01-18,Spring,2011,Jan,17,0,Tuesday,1,Misty,0.22,0.2273,0.82,0.194,1,124,125,0,Low
403,2011-01-18,Spring,2011,Jan,18,0,Tuesday,1,Misty,0.22,0.2273,0.8,0.1642,1,132,133,0,Low
404,2011-01-18,Spring,2011,Jan,19,0,Tuesday,1,Misty,0.22,0.2273,0.8,0.1343,1,98,99,0,Low
405,2011-01-18,Spring,2011,Jan,20,0,Tuesday,1,Misty,0.22,0.2727,0.87,0.0,0,83,83,0,Low
406,2011-01-18,Spring,2011,Jan,21,0,Tuesday,1,Misty,0.22,0.2424,0.93,0.1045,0,41,41,0,Low
407,2011-01-18,Spring,2011,Jan,22,0,Tuesday,1,Misty,0.22,0.2576,0.93,0.0896,0,33,33,0,Low
408,2011-01-18,Spring,2011,Jan,23,0,Tuesday,1,Misty,0.22,0.2727,0.93,0.0,1,19,20,0,Low
409,2011-01-19,Spring,2011,Jan,0,0,Wednesday,1,Misty,0.22,0.2727,0.93,0.0,0,3,3,0,Low
410,2011-01-19,Spring,2011,Jan,1,0,Wednesday,1,Light_precipitation,0.22,0.2273,0.93,0.1343,1,6,7,0,Low
411,2011-01-19,Spring,2011,Jan,2,0,Wednesday,1,Light_precipitation,0.22,0.2273,0.93,0.1343,0,3,3,0,Low
412,2011-01-19,Spring,2011,Jan,4,0,Wednesday,1,Light_precipitation,0.22,0.2273,0.93,0.1343,1,1,2,0,Low
413,2011-01-19,Spring,2011,Jan,5,0,Wednesday,1,Misty,0.22,0.2576,0.93,0.0896,0,7,7,0,Low
414,2011-01-19,Spring,2011,Jan,6,0,Wednesday,1,Misty,0.22,0.2576,0.93,0.0896,0,32,32,0,Low
415,2011-01-19,Spring,2011,Jan,7,0,Wednesday,1,Misty,0.24,0.2576,0.92,0.1045,1,89,90,0,Low
416,2011-01-19,Spring,2011,Jan,8,0,Wednesday,1,Misty,0.24,0.2576,0.93,0.1045,1,196,197,0,Low
417,2011-01-19,Spring,2011,Jan,9,0,Wednesday,1,Misty,0.24,0.2576,0.93,0.1045,2,107,109,0,Low
418,2011-01-19,Spring,2011,Jan,10,0,Wednesday,1,Misty,0.26,0.2727,0.93,0.1343,1,46,47,0,Low
419,2011-01-19,Spring,2011,Jan,11,0,Wednesday,1,Misty,0.28,0.303,0.87,0.0896,5,47,52,0,Low
420,2011-01-19,Spring,2011,Jan,12,0,Wednesday,1,Misty,0.3,0.3182,0.81,0.0896,5,65,70,0,Low
421,2011-01-19,Spring,2011,Jan,13,0,Wednesday,1,Clear,0.4,0.4091,0.62,0.2836,11,67,78,0,Medium
422,2011-01-19,Spring,2011,Jan,14,0,Wednesday,1,Clear,0.4,0.4091,0.58,0.2537,7,68,75,0,Medium
423,2011-01-19,Spring,2011,Jan,15,0,Wednesday,1,Clear,0.4,0.4091,0.54,0.2836,4,78,82,0,Medium
424,2011-01-19,Spring,2011,Jan,16,0,Wednesday,1,Clear,0.38,0.3939,0.58,0.3881,10,94,104,0,Medium
425,2011-01-19,Spring,2011,Jan,17,0,Wednesday,1,Clear,0.36,0.3333,0.57,0.3284,7,190,197,0,Medium
426,2011-01-19,Spring,2011,Jan,18,0,Wednesday,1,Clear,0.34,0.3182,0.61,0.2836,5,156,161,0,Medium
427,2011-01-19,Spring,2011,Jan,19,0,Wednesday,1,Clear,0.32,0.2879,0.57,0.4179,4,108,112,0,High
428,2011-01-19,Spring,2011,Jan,20,0,Wednesday,1,Clear,0.32,0.303,0.49,0.2985,2,74,76,0,Medium
429,2011-01-19,Spring,2011,Jan,21,0,Wednesday,1,Clear,0.32,0.2879,0.49,0.4179,4,55,59,0,High
430,2011-01-19,Spring,2011,Jan,22,0,Wednesday,1,Clear,0.3,0.303,0.52,0.1642,6,53,59,0,Low
431,2011-01-19,Spring,2011,Jan,23,0,Wednesday,1,Clear,0.3,0.2727,0.52,0.4627,1,27,28,0,High
